sentence_id,sentence,target,category,polarity,category_polarity,entailed,start,end
booking_full_225159:0,beautiful property still under repair .,beautiful property still under repair,facility,neutral,facility neutral,yes,1,6
booking_full_225159:1,one of the pools was closed and some of the bars were closed indefinitely as well .,one of the pools was closed and some of the bars were closed indefinitely as well,facility,negative,facility negative,yes,1,17
booking_full_350220:0,Beautiful place with very helpful staff .,beautiful place with very helpful staff,service,positive,service positive,yes,0,0
booking_full_350220:1,I had a great stay there .,i had a great stay there,experience,positive,experience positive,yes,0,0
booking_full_378146:0,This hotel was simply wonderful .,this hotel was simply wonderful,branding,positive,branding positive,yes,0,0
booking_full_378146:1,"it is away from the old town so about a 15 - 20 min walk , but peace and quiet and being away from the touts makes up for that .","it is away from the old town so about a 15 - 20 min walk , but peace and quiet and being away from the touts makes up for that",amenity,positive,amenity positive,yes,1,31
booking_full_378146:2,the hotel also offers free bicycles .,the hotel also offers free bicycles,amenity,positive,amenity positive,yes,1,7
booking_full_378146:3,Every single member of staff were super friendly and helpful .,every single member of staff were super friendly and helpful,service,positive,service positive,yes,0,0
booking_full_378146:4,spoke excellent English which was very much appreciated .,spoke excellent english which was very much appreciated,service,positive,service positive,yes,0,0
booking_full_378146:5,We stayed in the best room they had and it was palatial .,we stayed in the best room they had and it was palatial,facility,positive,facility positive,yes,0,0
booking_full_378146:6,Fabulous hotel and if we come back this way we will definitely stay here again .,fabulous hotel and if we come back this way we will definitely stay here again,loyalty,positive,loyalty positive,yes,0,0
booking_full_236568:0,Excellent crew and staff .,excellent crew and staff,service,positive,service positive,yes,0,0
booking_full_236568:1,Tom was exceptional in keeping guests informed .,tom was exceptional in keeping guests informed,service,positive,service positive,yes,0,0
booking_full_236568:2,His pleasant and pleasing interaction is something that amazed me .,his pleasant and pleasing interaction is something that amazed me,service,positive,service positive,yes,0,0
booking_full_236568:3,He was really helpful .,he was really helpful,service,positive,service positive,yes,0,0
booking_hn_40455:0,Mr David . His manager at the hotel very good .,mr david . his manager at the hotel very good,service,positive,service positive,yes,0,0
booking_hn_7427:0,Great location .,great location,amenity,positive,amenity positive,yes,0,0
booking_hn_7427:1,very helpful staff made our time at the acoustic an enjoyable one .,very helpful staff made our time at the acoustic an enjoyable one,service,positive,service positive,yes,1,13
booking_hn_7427:2,We used the in - house spa service which was excellent and had us relaxed for our return home .,we used the in - house spa service which was excellent and had us relaxed for our return home,service,positive,service positive,yes,0,0
booking_full_34460:0,owner of the hotel is very helpful and very friendly .,owner of the hotel is very helpful and very friendly,service,positive,service positive,yes,1,11
booking_full_34460:1,They will try to fulfill your requests .,they will try to fulfill your requests,service,positive,service positive,yes,0,0
booking_full_34460:2,I will com back again .,i will com back again,loyalty,positive,loyalty positive,yes,0,0
booking_full_291425:0,Excellent breakfast . Eat all you like buffet with a great range of Viet specialities .,excellent breakfast . eat all you like buffet with a great range of viet specialities,service,positive,service positive,yes,0,0
booking_full_291425:1,Perfect location opposite the beach .,perfect location opposite the beach,amenity,positive,amenity positive,yes,0,0
booking_full_291425:2,The room was spacious and very clean .,the room was spacious and very clean,facility,positive,facility positive,yes,0,0
booking_full_291425:3,The staff were very helpful .,the staff were very helpful,service,positive,service positive,yes,0,0
booking_full_291425:4,I have was that the fridge was dreadful and took hours to cool anything down .,i have was that the fridge was dreadful and took hours to cool anything down,facility,positive,facility positive,yes,0,0
booking_full_350289:0,"Amazing hotel , amazing owners , amazing value .","amazing hotel , amazing owners , amazing value",branding,positive,branding positive,yes,0,0
booking_full_350289:1,please do not hesitate to book this hotel when staying in Hoi .,please do not hesitate to book this hotel when staying in hoi,loyalty,positive,loyalty positive,yes,0,0
booking_full_30875:0,The cute look of the chalet and the attached balcony with lake view is really appreciated .,the cute look of the chalet and the attached balcony with lake view is really appreciated,experience,positive,experience positive,yes,0,0
booking_full_30875:1,"Food was delicious , I had to be careful not to overeat .","food was delicious , i had to be careful not to overeat",service,positive,service positive,yes,0,0
booking_full_30875:2,Hotel also provide scooter rental which is important cos there aren't shops in the vicinity .,hotel also provide scooter rental which is important cos there aren't shops in the vicinity,amenity,positive,amenity positive,yes,0,0
booking_full_30875:3,Could be nice to have lighting and a mosquito coil for the balcony for a romantic sit outside under the moonlight .,could be nice to have lighting and a mosquito coil for the balcony for a romantic sit outside under the moonlight,facility,neutral,facility neutral,yes,0,0
booking_full_229269:0,checking in was ridiculous .,checking in was ridiculous,service,negative,service negative,yes,1,5
booking_full_229269:1,family room debacle not having .,family room debacle not having,service,negative,service negative,yes,1,6
booking_full_229269:2,took 1 hour to sort out after very little customer service from reception .,took 1 hour to sort out after very little customer service from reception,service,negative,service negative,yes,1,14
booking_full_229269:3,I would have rather paid a little more somewhere else that was easier to deal with .,i would have rather paid a little more somewhere else that was easier to deal with,experience,negative,experience negative,yes,0,0
booking_full_229269:4,no one could make proper decisions at the check in to sort .,no one could make proper decisions at the check in to sort,service,negative,service negative,yes,1,13
booking_full_229269:5,I’ll stick to the friendlier and cheaper places in future .,i’ll stick to the friendlier and cheaper places in future,loyalty,negative,loyalty negative,yes,0,0
booking_full_229269:6,ha long bay will be ruined with places like this .,ha long bay will be ruined with places like this,branding,negative,branding negative,yes,1,11
booking_full_348469:0,Good location .,good location,amenity,positive,amenity positive,yes,0,0
booking_full_348469:1,lovely staff .,lovely staff,service,positive,service positive,yes,1,3
booking_full_348469:2,The pool is grand but doesn't look great .,the pool is grand but doesn't look great,facility,negative,facility negative,yes,0,0
